12000 DPQuick 190710.5 261669
13000 Quick 203733 338710.8
13000 Hybrid 228824.4 321318.2
13000 Merge 161500.2 178616
13000 MySort 179254.3 179211.3
13000 DPQuick 204262.6 284111.4
14000 Quick 221204.5 358482.3
14000 Hybrid 248326.9 339867.9
14000 Merge 175361.4 193616
14000 MySort 195451.8 195406.2
14000 DPQuick 225334.6 299727
15000 Quick 247883.2 400976.1
15000 Hybrid 276752.2 381059
15000 Merge 189275.2 208616
15000 MySort 212055 211998.7
15000 DPQuick 250897.2 340938.9
16000 Quick 265465.6 438884.1
16000 Hybrid 296460.4 417949.7
16000 Merge 203258.2 223616
16000 MySort 230531.2 230536.2
16000 DPQuick 266751.5 374056.5
17000 Quick 280680.2 444536.1
17000 Hybrid 313468.6 421766.7
17000 Merge 217533.3 239232
17000 MySort 243110.8 243105.4
17000 DPQuick 284980.4 388641.9
18000 Quick 303312.1 503419.2
18000 Hybrid 337846.5 479127.4
18000 Merge 231937.4 255232
18000 MySort 258543.1 258567.6
18000 DPQuick 300282.1 419364.3
19000 Quick 324869.5 547302
19000 Hybrid 361284.8 521616.7
19000 Merge 246409.7 271232
19000 MySort 274902.6 274965.7
19000 DPQuick 326920.9 433366.2
20000 Quick 347443.1 568434.3
20000 Hybrid 386029.9 541136.5
20000 Merge 260908.5 287232
20000 MySort 291937.3 291806.8
20000 DPQuick 339359.5 454092.3
21000 Quick 357990.5 588138
21000 Hybrid 398168.9 559622.3
21000 Merge 275424.3 303232
21000 MySort 306539.5 306524.7
21000 DPQuick 355151.4 472610.7
22000 Quick 381662 592846.2
22000 Hybrid 423772.9 563007.1
22000 Merge 290058.6 319232
22000 MySort 323642.5 323596.9
22000 DPQuick 379705.4 501489
23000 Quick 395451.9 632130.9
23000 Hybrid 440051.6 601085.2
23000 Merge 304700.3 335232
23000 MySort 337472.2 337478.9
23000 DPQuick 393011.3 531141.9
24000 Quick 407423.2 659785.5
24000 Hybrid 452870.4 627079.5
24000 Merge 319401.7 351232
24000 MySort 355343.4 355222.3
24000 DPQuick 411005.8 556995
25000 Quick 435450.4 698160.3
25000 Hybrid 483432.2 664470.5
25000 Merge 334094.9 367232
25000 MySort 374734.7 374614.9
25000 DPQuick 429087.4 609436.2
26000 Quick 455072.3 702679.8
26000 Hybrid 505285.5 667659.4
26000 Merge 348891.7 383232
26000 MySort 389033.4 388997.7
26000 DPQuick 464852.3 632269.5
27000 Quick 479520.2 777864
27000 Hybrid 530760.1 740628.9
27000 Merge 363852.7 399232
27000 MySort 403736.7 403623.2
27000 DPQuick 472703.8 630700.2
28000 Quick 490907.9 783225.3
28000 Hybrid 544952.7 745510.7
28000 Merge 378676.6 415232
28000 MySort 421338.4 421350.6
28000 DPQuick 493746.3 659804.7
29000 Quick 526828.6 844296
29000 Hybrid 582672.8 805154.2
29000 Merge 393608.7 431232
29000 MySort 439320.7 439190
29000 DPQuick 518059.6 681311.1
30000 Quick 528427.9 874041
30000 Hybrid 586339.7 833886
30000 Merge 408604.7 447232
30000 MySort 454076.7 453972.7
30000 DPQuick 523295.6 707996.4
31000 Quick 536735.8 872670.3
31000 Hybrid 596093.8 830758.6
31000 Merge 423592.5 463232
31000 MySort 470247.4 470178
31000 DPQuick 545409 736547.4
32000 Quick 576957.8 926741.1
32000 Hybrid 638480 884007.1
32000 Merge 438617.2 479232
32000 MySort 485655.8 485616.4
32000 DPQuick 580342.4 783744.9
33000 Quick 604867.6 983352.6
33000 Hybrid 668163 939030.2
33000 Merge 453659.8 495464
33000 MySort 503398.2 503195.3
33000 DPQuick 597544.1 786996
34000 Quick 620408.3 1038984.9
34000 Hybrid 685639.5 993146
34000 Merge 469086.1 512464
34000 MySort 522526.4 522352.3
34000 DPQuick 608749.8 818787
35000 Quick 653000.7 1020476.7
35000 Hybrid 719872.3 973783.2
35000 Merge 484411.3 529464
35000 MySort 541926.7 541799.1
35000 DPQuick 632559.2 852658.8
36000 Quick 652871.4 1033301.7
36000 Hybrid 722765.9 985561.6
36000 Merge 499924.4 546464
36000 MySort 556288.6 556188.3
36000 DPQuick 646624.8 869231.4
37000 Quick 683589 1107517.5
37000 Hybrid 755072.3 1057742.6
37000 Merge 515331 563464
37000 MySort 569592.9 569594.6
37000 DPQuick 694963.7 905754.3
38000 Quick 690048.1 1117109.4
38000 Hybrid 762475.7 1064927.1
38000 Merge 530839.9 580464
38000 MySort 589786.5 589633.5
38000 DPQuick 683799.9 918203.7
39000 Quick 711367.5 1134843.6
39000 Hybrid 786238.2 1082354
39000 Merge 546274.9 597464
39000 MySort 606284.1 606183.1
39000 DPQuick 703850.7 947847
40000 Quick 740976.8 1185134.7
40000 Hybrid 817762.2 1131827.6
40000 Merge 561795.6 614464
40000 MySort 626922.7 626781.6
40000 DPQuick 732154.9 1009243.8
41000 Quick 750233.1 1221120
41000 Hybrid 829681.7 1166829
41000 Merge 577241.4 631464
41000 MySort 640791.3 640928.8
41000 DPQuick 751706 1017131.1
42000 Quick 788532 1259346.6
42000 Hybrid 869370.4 1202496.1
42000 Merge 592904.1 648464
42000 MySort 655807 655710.8
42000 DPQuick 790733.9 1074020.1
43000 Quick 793923.4 1265722.2
43000 Hybrid 876838 1208117.6
43000 Merge 608488.5 665464
43000 MySort 675751.7 675588.2
43000 DPQuick 808248.7 1074260.4
44000 Quick 828542.2 1336849.2
44000 Hybrid 913257.5 1276510.8
44000 Merge 624166.6 682464
44000 MySort 692702.3 692577.2
44000 DPQuick 818351.8 1074246.9
45000 Quick 842314.8 1302091.8
45000 Hybrid 928842.4 1241130.5
45000 Merge 639751.9 699464
45000 MySort 708723 708575.7
45000 DPQuick 838082.5 1111369.8
46000 Quick 858348.6 1399016.4
46000 Hybrid 946936.9 1337525.4
46000 Merge 655376.6 716464
46000 MySort 726569.6 726539.5
46000 DPQuick 857096.6 1138641.6
47000 Quick 884908.7 1421290.2
47000 Hybrid 975616.5 1359027.7
47000 Merge 671033.2 733464
47000 MySort 745801.8 745510.6
47000 DPQuick 860890.7 1175627.1
48000 Quick 914037.3 1498329.6
48000 Hybrid 1006478.4 1434492.6
48000 Merge 686660.9 750464
48000 MySort 762431.6 762193.3
48000 DPQuick 908421.7 1266710.4
49000 Quick 925413.3 1504398.3
49000 Hybrid 1020052.2 1439286
49000 Merge 702335 767464
49000 MySort 779016.6 778733.1
49000 DPQuick 912603.8 1199320.2
50000 Quick 926072.6 1497795.9
50000 Hybrid 1022561.3 1430828
50000 Merge 718263 784464
50000 MySort 798187.3 798104.5
50000 DPQuick 944038.8 1256605.5
